artist_mbid,artist_name,rg_mbid,rg_title,primary_type,first_release_date,first_release_year
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,16553eee-ed51-340c-a6f9-f45281d63deb,"Promo Only: Urban Radio, September 2002",Album,2002-08,2002.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,af101389-d679-4fbd-a6b3-3bd5c1eff47b,Work It Out,Single,2002-07-15,2002.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,f639ba46-b371-3262-b494-5f2dbee36f5c,Dangerously in Love,Album,2003-06-25,2003.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,db1e2701-1bb5-38dc-9073-00a58ba784d3,Live at Wembley,Album,2004-04-26,2004.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,995f181c-4a34-3c97-b815-4e3a7c24f069,Woman VI,Album,2004-10-28,2004.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,4880d6ab-3074-3483-9297-6f0dbb518688,Deja vu,Single,2006-11,2006.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,7f3bb527-a026-32e7-96db-a30ddf50e5f2,Fired Up! 3,Album,2006-02-21,2006.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,2c636c41-f3a4-46ee-a9f6-8f1db27e442d,Ring the Alarm,Single,2006,2006.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,1f0ddb46-3247-426f-a51e-955257aee146,You're Fit,Album,2006,2006.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,9fdbccb2-9b51-36b7-b643-c7ae586b797d,B’Day,Album,2007-04-03,2007.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,96e72881-581f-4830-a771-f97777c6751c,B’Day Anthology Video Album,Album,2007-04-03,2007.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,d14c8b62-e10a-4e8d-a668-97b94e94c0a6,DMC Commercial Collection 295,Album,2007-08,2007.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,a23670af-0527-486d-ae6c-c1a093b0a9d6,"Gunsta Fighters, Volume 1",Album,2007-05-20,2007.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,b6d34031-2c7a-4e1d-820a-ee567ef217e4,The Beyoncé Experience Live,Album,2007-11-19,2007.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,6f8e8119-de1b-39f0-85ca-b5252cb9211d,I Am… Sasha Fierce,Album,2008-10-13,2008.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,be855681-318c-4b67-b863-fccf33dc6495,Mr. Mig Remix Sampler ’08,Album,2008,2008.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,34e5762e-2049-3c4f-8b2a-23aff3efa5a2,"Promo Only: Mainstream Club, January 2009",Album,2008-12-10,2008.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,4679a456-b742-4b6e-b14d-97d8e027a1c4,With Love X: 40 Beautiful Songs to Show You Care,Album,2008-02-04,2008.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,6cfc728b-c417-4993-9630-54beb7845579,Your Girls Favorite Mixtape (Fall Edition 2),Album,2008-11-22,2008.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,cd8f701a-1109-4d5c-91ea-ecb12fa24fd8,Above and Beyoncé: Dance Mixes,Album,2009-11-03,2009.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,01709eed-17da-4cea-91aa-682f121ed25b,Broken‐Hearted Girl (single & remixes),Single,2009-10,2009.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,2deca8cb-40f6-4580-a5b3-e234a1b26728,Halo,Single,2009,2009.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,e423cbbe-239a-41fa-be5c-b3f150eedf61,I Am… Yours: An Intimate Performance at Wynn Las Vegas,Album,2009-11-23,2009.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,72bce180-0b84-4fef-8863-9b67ceae077a,If I Were a Boy: Dance Mixes – Volume II,Single,2009-02-03,2009.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,e7bc4374-2337-4225-adb3-71eefe269186,Miss Swing Miss Soul,Album,2009-09,2009.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,61e7062f-0def-3b82-b47e-1abdf6803829,Si yo fuera un chico,Single,2009-02-16,2009.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,0c87c783-9753-4ef9-af7d-99a0cad11a61,Single Ladies (Put a Ring on It) Dance Mixes,Single,2009-02-10,2009.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,f563c31c-2f9d-4fa4-85da-75596991e316,The Singles Collection,Album,2009-11-04,2009.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,77ee1120-d41a-4da1-925b-467d1f42bd37,Video Phone (remix bundle),Single,2009,2009.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,23f24641-e1ec-4ad9-a000-b68164d19016,Hope for Haiti Now,Album,2010-01-22,2010.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,284c78ea-6fdb-489f-a19d-0f29a7834332,I Am… World Tour,Album,2010-11-26,2010.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,d4f2cd14-acc3-3ca4-9d44-ede42713daf5,JUST STAND UP!,Single,2010,2010.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,e8cf1c41-2784-4fa5-b6e4-e25f99b79743,Why Don't You Love Me,EP,2010,2010.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,af3d4773-74cc-41f2-83df-63a43221f589,4 Intimate Nights With Beyoncé,Album,2011-08-14,2011.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,8516d580-a051-44af-9f59-5394418d14d9,Best Thing I Never Had (remixes),Single,2011,2011.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,af20e7e8-3381-4c3a-8675-9340abe23d3d,Bootlegs 2011,Other,2011-10-08,2011.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,b3b8afce-45a4-492b-93a8-0eab68444f1b,Countdown (UK Remixes),Single,2011,2011.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,5596792d-4bec-494c-ac9f-8906ed4b325e,Heat,EP,2011-02,2011.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,bcce3982-92a9-48fa-a874-c6b3844c5034,I Am… Tour Instrumentals,Album,2011-02-01,2011.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,80ade518-27d1-4363-95ee-90bde5255a68,Much Dance 2012,Album,2011-11-08,2011.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,cd1faf95-2501-4d58-8dda-f63d20e192f3,Run the World (Girls) (remixes),Single,2011,2011.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,495a309a-ff5a-4d5b-a53f-dd25425bc650,End of Time,Single,2012,2012.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,a6e55ef4-5a58-4498-baa7-da2771682e7a,Life Is but a Dream / Live in Atlantic City,Broadcast,2013-11-29,2013.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,d71aab04-97bf-4a3d-91da-9620402c87b8,☺RYANPACKv.1☺,Album,2013-12-26,2013.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,2e9ad0a9-0154-4da1-9908-d8edf5b7e003,#Eternal Love Therapy,Album,2014,2014.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,0d21844a-186d-413d-9b78-7efe3a4617c2,Advent 14 / 15,Other,2014-12-25,2014.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,193f9c03-009c-4f78-9e84-7e7619f64361,Drunk In Love Dancehall Refix,Single,2014,2014.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,89648b48-41c8-42bd-99d1-ad50a55b7b43,Partition,Single,2014,2014.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,9cbe90eb-80ab-41fe-a35b-ee074c650a2f,Pretty Hurts,Single,2014,2014.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,52659e28-9e7a-4256-8bc1-c1a7331a1779,"Promo Only: Mainstream Radio, February 2014",Album,2014-01-21,2014.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,d096e34c-0e60-45e0-b223-63b85946e2db,7/11,Single,2015,2015.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,b6adbcc9-b024-4b5b-96ba-dc8f281d2d58,PAFF PAFF PASS: The Remixtape,Album,2015-06-20,2015.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,dccf932c-8247-4685-8596-429f47d1533e,"Reflections, Edits & Flips",Album,2015-08-31,2015.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,c1f22e07-7bdf-4a4f-8b50-7747c1091ef6,Lemonade,Album,2016-05-06,2016.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,a32fb3f5-0c38-47cc-980c-44cc181c52de,HOMECOMING: THE LIVE ALBUM,Album,2019-04-17,2019.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,0c9ca057-3b17-44fe-8e11-21e33ba4ea06,"R&B, Pt. 5: The Revolution",Album,2019-07-24,2019.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,7bbaafd2-70c1-44c9-a17e-d4d8f52e4a57,BLACK PARADE,Single,2020-06-20,2020.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,b98c86e2-6e79-477e-9c54-c5f0ce96472f,The Lion King: The Gift,Album,2020-07-31,2020.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,3241b97e-05d8-4810-8474-293f085d7e77,BREAK MY SOUL,Single,2022-07-22,2022.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,5f6963a2-5b9e-4d21-bcaf-5f58febd9ca0,BREAK MY SOUL REMIXES,Single,2022-08-02,2022.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,2c385052-5083-43a2-b1e5-36566d2ae3c0,RENAISSANCE,Album,2022-07-29,2022.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,9d377ec8-dcec-4b48-aa51-302acc5bea1d,CUFF IT,Single,2023-02-08,2023.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,6ed861c4-7a13-4571-bae0-cd5eb1c99d17,Live from the Barbie Dream House,Album,2023-07-28,2023.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,09850671-b8b2-4da3-9110-542da528624a,RENAISSANCE WORLD TOUR: THE LIVE ALBUM,Album,2023-09-08,2023.0
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,8596171e-23b2-4bdd-8f1c-11960df0ecbe,BEYONCÉ,Album,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,6c505790-7dfb-3031-922c-317c2d222e8b,Baby Girl: Beyoncé,Album,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,bc012ba8-a84f-4318-889f-7ca15f1f68a2,Beautiful Liar - EP,EP,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,f9e6e093-ca4c-3547-8b61-2a415f6e19b9,Break Ups 2 Make Ups (The Break Up session),Album,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,fa566e7b-254a-4fab-8aa5-ebcb7592d7f2,COWBOY CARTER,Album,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,b5a65a07-ef55-4d1c-b3a8-0368c5e9fd27,"Dijon FM, Ep. 1",Broadcast,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,887a8bcc-5b28-4892-aa0d-46f24d283d16,FLAMENCO,Other,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,727d1df6-c2af-46c4-a04d-078acaba6b42,Formation (Slaptop Bootleg),Single,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,dc7f6521-04bd-42b6-bc15-5f1e0435b47e,Grandmaster 2004: The DJ Set,Album,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,65ba794d-c2f0-4c2a-816f-8b7b352dc73a,Jump Off 15,Album,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,b7090d1d-821a-4fa1-be21-6de43718d90b,Love Letters,Album,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,f27ccb6c-634e-4297-aeda-410ca8cd9c94,Platinum Slow Jams 25,Album,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,aad11c21-e91e-4d4a-bb7a-6a4864e0a2a2,R&B Enchantment Vol. 1,Album,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,9a86d553-baef-41ab-9a2c-c6e6569142d9,Ring the Alarm (Spanglish mix),Single,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,642ab428-07d1-402b-87f8-f5c19ad1cc1d,Sand Castles 008 (Offer Nissim Special),Other,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,085edb97-5933-4981-9c00-5763f4fec3e6,TEXAS HOLD ’EM (PONY UP REMIX),Single,,
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,17a5313d-c509-4a66-a4cd-ef65b11f4b34,The Soundtracks Collection,Album,,
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,6887ea4d-38ee-3935-b4ab-db880c996dd1,Acceptable in the 80s,Single,2007,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,2d931c05-8dd3-4c23-b790-d6662cd2f232,Colours,Single,2007,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,85ff43c6-3260-3f68-9bb4-2c360818be76,David Waxman Presents: Ultra Electro 2,Album,2007-08-21,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,becdd58a-2fbe-34d9-b1fb-f03455ed0c01,Ibiza Annual 2007,Album,2007-08-27,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d08d260a-998e-37e4-9ae5-514828214708,Merrymaking at My Place,Single,2007-08-20,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,39ad67f7-da7f-3fdf-811c-6d7ea287743c,Mobile Disco - 'Midnight' - Disco Mafia,Album,2007-11-30,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,a57267cb-b47b-44fa-87f5-9b699c4d701c,NapsterLive Session EP,EP,2007-05-25,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d438a484-b023-3b5d-b41a-a6a455ed5213,October 2007 Club List,Album,2007,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,9fdd6d96-52ae-467e-b88b-049ea6ecf77d,Onelove: Smash Your Stereo,Album,2007-07-28,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,9e95361a-4ac6-3d28-a593-69afc98c6702,Radio 1: Established 1967,Album,2007-10-01,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,bf7cbbc4-0383-46ab-ad22-bbe1c7b7211e,Summer Festival Guide - Presented by 3D World,Album,2007-09-23,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,6fe2c679-a518-3352-b679-ff0bf14b58c4,The Girls,Single,2007-06-04,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,3c7c3dbe-8fea-3420-97f2-3c7111018971,The Ride,Album,2007-07-30,2007.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,eee96153-ef2a-4d13-9aaf-8e3bea574241,2008-10-18: BBC Radio 1 Essential Mix,Broadcast,2008-10-18,2008.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,cb619ac1-84bc-32eb-a8b7-cb143edc432f,I Created Disco,Album,2008,2008.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,f3f73ab9-cd59-334b-b3ba-b9a8b91a4fc7,Kitsuné Tabloid,Album,2008-06-23,2008.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d5002f4e-d443-3382-9654-8b4bb7ab1862,Loveparade: The Official Compilation 2008: Highway to Love,Album,2008,2008.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,215c51c6-d8e3-3e72-ba4e-c4160036a208,"Ministry of Sound: Club Files, Volume 4",Album,2008-06-13,2008.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,25225a67-feae-31b1-b013-301f8c8f6d64,The Very Best of Euphoric Dance Breakdown,Album,2008-02-18,2008.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,f433864e-6ed3-3b0b-af8f-223a6fdf1df7,ThriveMix Presents Electro 2,Album,2008-03-04,2008.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,c01710f5-dfaf-477e-bd1b-5fe1fa4062d0,Welcome to the Club,Album,2008,2008.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,c194f596-dda0-37b7-81be-cf55c0859bb8,XFM: Debut Sessions,Album,2008-01-14,2008.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,6a44c4f8-c49a-4e4b-8c1a-1cf18a656236,"Club Sounds: The Ultimate Club Dance Collection, Vol. 51",Album,2009-11-06,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,61cec379-6fe4-4593-b710-c1885bef2394,"Dance Chart, Volume 25",Album,2009-08-31,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,5baebcd0-64a2-4b93-ae7a-e2bc7cf28516,Dance Nation: Your Big Night Out,Album,2009-05-03,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,aa88dd22-bf00-4c8b-875a-b2ca25858365,David Waxman Presents: Ultra Electro 3,Album,2009-12-08,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,bea54a67-a163-4cef-b290-c70bdfd1ee10,Flashback,Single,2009-11-03,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,0dc20b4b-8dea-45bb-a34c-2e7f62624f7d,Godskitchen: Pure Trance Anthems,Album,2009-10-19,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d7ad68f4-74ff-4821-9701-f3ec66d0f152,"House Anthems, Winter 2009/2010",Album,2009-11-12,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,ebc28ac9-0322-4a37-8fa2-65aa3a2bf2b6,I’m Not Alone,Single,2009,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,7de567cf-8a15-49bf-aff3-2a7f35d52fd9,Milano Marittima: Club & Beach - Estate 2009,Album,2009,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,b0e5672e-e30b-42a1-bff4-c608e826cbe0,Ministry of Sound: In the Club!,Album,2009-07-03,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,578e224b-196d-4227-93dd-5e2c0b8f4585,Ministry of Sound: Sessions Six,Album,2009-05-15,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,8219b3f4-ca30-45fa-84ff-71a6f76d02be,Musikexpress 1009,Album,2009-10,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,27250bea-74ea-4b13-9f62-2b7a6e605acc,Ready for the Weekend,Album,2009-04-12,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,9a807b9c-7e99-4e78-9d12-496bc61f0a15,Ready for the Weekend,Single,2009-08-09,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,46dbd04e-0979-3b67-95b0-595e31224bc7,Saturday Night Club Classics,Album,2009-02-01,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,9613381c-6cdc-45da-9f03-8b650b2db15e,Sensation: Wicked Wonderland,Album,2009-11-27,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,b3e92d85-fbd8-4fdd-bf80-644e19383d69,Shakedown 2,Album,2009-06-29,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,e3dbf962-a6fe-4da9-b48e-75fa764f22ea,So Fresh: The Hits of Summer 2010 + the Best of 2009,Album,2009-11-20,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,b1a758b9-1d64-47d4-9be4-90ffe1f43faa,The Chilled House Session,Album,2009-10-19,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,03d48c9a-e49d-4526-a347-d1a474eda701,The Classics – 10 Years Of Onelove Anthems,Album,2009,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,5d78136f-b74d-4437-8471-98bede1082fb,"The Dome, Vol. 51",Album,2009,2009.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,55ef379f-81b7-43a1-bfd8-5484853019f6,"Clubland, Volume 5",Album,2010-02-05,2010.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,794b3ecc-2d8a-4adb-96f9-ee20340ae486,F*** Me I’m Famous! Ibiza Mix 2010,Album,2010-06-04,2010.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,eaeeb406-eb7b-4116-9ace-c36f33c57f8e,Grandmix 2009,Album,2010,2010.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,81304153-b622-4d1b-a2df-3034b9c36839,"Kontor: Top of the Clubs, Volume 46",Album,2010-02-26,2010.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,9cb7329d-3a08-42bb-81cf-c7ec3174f445,"Ministry of Sound: Club Files, Volume 9",Album,2010-02-26,2010.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,32c13570-55bd-49b0-8eb0-7843add4141a,Ministry of Sound: Clubbers Guide 2010,Album,2010-03-19,2010.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,d0b81928-ed0e-48cb-9818-4210aa7748d0,Running Trax 2,Album,2010-12-13,2010.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,f18c9ca1-7d31-44c8-b993-2e406e47fbff,Scott Mills Presents Big Ones,Album,2010-08-23,2010.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,e1d0b91c-4150-4bbe-9828-f93d83362d60,Superclub: Cream / Gatecrasher / Pacha,Album,2010-11-19,2010.0
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,83070fd4-8039-44d8-8144-d98b6020b150,The Annual: 15 Years,Album,2010-08-09,2010.0
